city,tract,county,BoroCTLbl,Households (HH) Count,HH 0-10k,HH 10k-15k,HH 15k-25k,HH 25k-35k,HH 35k-50k,HH 50k-75k,HH 75k-100k,HH 100k-150k,HH 150k-200k,HH 200k-UP,Household Median Income,Household Mean Income
 New York,814,Queens,Queens 814,937,0.9,6.3,13.4,5.5,14.5,14.1,15.9,12.8,10.8,5.8,64116,82229
 New York,818,Queens,Queens 818,1043,7.5,0.0,8.5,10.5,12.1,22.4,8.7,7.7,10.4,12.3,57482,93985
 New York,837,Queens,Queens 837,1536,2.5,4.2,10.8,17.9,10.9,12.7,11.8,16.4,2.8,10.0,52500,79163
 New York,838,Queens,Queens 838,1591,2.5,1.8,7.4,6.4,12.3,6.7,15.6,20.8,13.6,12.9,98079,110213
 New York,840,Queens,Queens 840,1807,5.3,3.8,7.5,8.1,15.1,15.9,10.1,14.8,10.9,8.6,65250,88197
 New York,845,Queens,Queens 845,2076,17.1,12.0,5.0,19.5,8.6,13.6,13.1,7.7,2.9,0.7,29884,47616
 New York,846.01,Queens,Queens 846.01,893,4.0,2.1,6.4,8.4,7.8,14.0,18.9,18.1,10.8,9.4,84489,98173
 New York,846.02,Queens,Queens 846.02,200,0.0,0.0,10.5,11.5,26.0,9.5,10.0,22.5,6.0,4.0,61429,93158
 New York,849,Queens,Queens 849,2302,16.6,5.7,19.5,16.7,11.9,10.6,4.1,13.3,1.6,0.0,29571,44364
 New York,853,Queens,Queens 853,1986,12.4,9.8,15.3,12.4,10.0,19.7,8.3,6.0,1.3,4.9,35333,56245
 New York,855,Queens,Queens 855,2606,6.4,10.8,10.9,14.0,26.8,13.4,9.4,3.3,2.6,2.5,37162,53875
 New York,857,Queens,Queens 857,1839,7.2,8.4,9.8,16.7,19.5,11.5,10.7,9.0,2.2,5.1,39982,68587
 New York,859,Queens,Queens 859,1910,9.9,1.1,17.0,8.1,14.2,17.5,15.7,7.7,6.0,2.7,49444,63738
 New York,861,Queens,Queens 861,780,7.4,10.9,10.4,12.3,12.2,15.1,7.4,16.8,6.9,0.5,46111,62546
 New York,863,Queens,Queens 863,2394,8.9,0.4,21.4,17.1,7.6,22.3,8.7,11.3,0.5,1.8,37364,55460
 New York,864,Queens,Queens 864,794,3.5,5.8,4.5,5.3,19.6,23.8,3.7,20.9,8.4,4.4,65341,80419
 New York,865,Queens,Queens 865,2053,16.5,10.6,18.6,10.5,11.5,13.6,6.7,5.5,3.0,3.6,27766,50441
 New York,869,Queens,Queens 869,670,11.9,4.5,22.1,14.2,9.1,12.1,8.5,12.8,1.8,3.0,29745,58229
 New York,871,Queens,Queens 871,1066,14.3,6.6,15.2,10.3,11.6,17.1,4.1,10.5,5.2,5.2,39167,61963
 New York,884,Queens,Queens 884,2855,4.2,4.1,4.2,2.9,12.5,13.3,16.6,19.3,14.1,8.9,90151,103832
 New York,889.01,Queens,Queens 889.01,3877,7.0,5.1,8.9,13.2,15.2,24.0,8.5,8.9,5.7,3.4,50840,66972
 New York,892,Queens,Queens 892,2571,3.3,5.3,5.1,10.5,9.8,9.8,12.2,17.7,9.0,17.3,89526,138028
 New York,907,Queens,Queens 907,453,7.1,0.9,10.8,13.5,12.4,8.4,13.9,17.7,15.5,0.0,66607,75319
 New York,916.01,Queens,Queens 916.01,1365,1.5,1.3,5.7,4.8,10.3,14.9,9.2,19.6,15.5,17.1,103580,131013
 New York,916.02,Queens,Queens 916.02,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,918,Queens,Queens 918,7,0.0,0.0,0.0,0.0,57.1,42.9,0.0,0.0,0.0,0.0,0,N
 New York,919,Queens,Queens 919,1570,4.1,4.4,11.2,9.2,18.4,16.0,8.7,16.9,10.6,0.3,52181,71078
 New York,922,Queens,Queens 922,771,0.8,4.3,5.1,3.0,7.9,3.6,10.5,14.5,20.4,30.0,150417,186582
 New York,925,Queens,Queens 925,1126,11.1,2.4,9.9,16.4,7.3,24.2,9.1,16.9,1.4,1.3,51250,62067
 New York,928,Queens,Queens 928,1238,1.6,0.0,0.8,2.1,6.0,9.5,9.8,20.3,24.7,25.2,147222,171034
 New York,929,Queens,Queens 929,2248,2.8,3.4,12.6,14.4,14.4,16.8,14.6,12.9,3.6,4.3,55234,72065
 New York,934.01,Queens,Queens 934.01,1473,2.9,2.9,7.9,6.7,4.2,20.6,21.2,11.6,8.8,13.3,83884,105892
 New York,934.02,Queens,Queens 934.02,1718,5.2,5.5,3.2,1.8,8.7,21.8,10.2,16.6,11.4,15.6,88750,127450
 New York,938,Queens,Queens 938,2234,13.8,6.3,7.6,11.4,11.5,13.7,14.1,14.1,6.7,0.8,49398,61990
 New York,939,Queens,Queens 939,1622,4.6,1.3,5.7,6.9,8.1,26.3,12.0,17.3,7.3,10.6,66745,96202
 New York,942.01,Queens,Queens 942.01,1299,4.5,6.6,9.2,11.4,10.9,16.6,16.9,14.0,4.1,5.9,64688,74291
 New York,942.02,Queens,Queens 942.02,1687,9.0,8.3,14.8,9.5,11.4,14.0,12.9,10.3,5.2,4.6,43520,63973
 New York,942.03,Queens,Queens 942.03,2767,8.6,2.6,19.9,8.0,7.9,19.4,9.0,9.8,8.8,5.9,53581,76165
 New York,945,Queens,Queens 945,1163,3.4,4.9,5.0,9.6,7.3,15.4,17.7,13.9,12.5,10.3,79410,104153
 New York,947,Queens,Queens 947,718,7.5,2.2,13.8,7.9,13.4,17.7,13.8,17.3,2.5,3.9,60625,71436
 New York,954,Queens,Queens 954,1675,6.7,7.1,13.8,6.6,13.3,10.4,12.2,16.6,7.4,5.9,57639,78649
 New York,964,Queens,Queens 964,1785,8.1,5.9,5.5,2.9,10.4,23.0,12.5,16.6,7.5,7.5,68420,84475
 New York,972.02,Queens,Queens 972.02,1113,23.5,10.3,8.1,8.4,22.9,14.6,6.4,5.6,0.4,0.0,32316,37621
 New York,972.03,Queens,Queens 972.03,2467,15.8,10.9,17.3,15.6,20.4,7.2,6.0,5.7,0.0,1.0,28661,45081
 New York,972.04,Queens,Queens 972.04,1036,9.3,5.0,14.3,15.6,20.1,13.0,5.5,13.7,3.5,0.0,40833,54221
 New York,973,Queens,Queens 973,664,2.6,1.5,7.8,6.8,3.5,19.9,9.9,27.1,6.6,14.3,90682,119818
 New York,981,Queens,Queens 981,771,3.5,3.0,9.7,4.5,10.9,13.1,11.7,20.1,11.9,11.5,91484,104150
 New York,987,Queens,Queens 987,834,4.9,1.9,5.9,7.3,15.2,14.1,6.4,15.8,18.6,9.8,78393,117818
 New York,991,Queens,Queens 991,2870,1.5,5.2,6.6,3.3,4.7,14.3,14.1,28.0,10.9,11.4,100352,116165
 New York,992,Queens,Queens 992,1392,15.4,13.2,8.8,13.7,10.1,13.8,5.7,7.5,9.3,2.4,33571,55741
 New York,997.01,Queens,Queens 997.01,1243,4.3,2.7,5.7,5.7,7.9,19.1,13.4,13.9,19.3,8.0,85246,104977
 New York,997.03,Queens,Queens 997.03,1731,4.3,1.0,7.9,2.4,9.3,17.3,15.7,17.9,8.0,16.4,92813,117024
 New York,997.04,Queens,Queens 997.04,3690,6.8,5.4,8.0,5.8,7.6,17.4,13.7,18.8,8.6,7.8,73362,90791
 New York,997.05,Queens,Queens 997.05,1055,6.9,4.9,1.0,3.7,6.8,9.8,13.5,19.2,21.0,13.1,108009,119906
 New York,998.01,Queens,Queens 998.01,2574,3.5,1.9,5.4,9.4,9.9,18.9,12.0,20.5,12.9,5.6,81250,89779
 New York,998.02,Queens,Queens 998.02,2676,13.8,15.5,10.2,6.9,15.2,26.2,6.6,3.2,1.8,0.7,41839,45571
 New York,999,Queens,Queens 999,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,1008.01,Queens,Queens 1008.01,633,1.7,0.9,11.8,3.3,10.3,16.6,13.6,17.2,15.3,9.2,83750,99373
 New York,1008.02,Queens,Queens 1008.02,2558,8.6,6.7,0.8,8.3,14.1,22.6,16.0,11.8,8.6,2.5,60294,74091
 New York,1010.01,Queens,Queens 1010.01,3325,13.0,14.1,13.0,8.9,10.3,16.1,7.9,7.8,5.0,3.9,36469,56721
 New York,1010.02,Queens,Queens 1010.02,1600,20.4,6.5,12.1,11.6,7.1,13.5,5.2,13.8,1.8,7.9,34583,63146
 New York,1017,Queens,Queens 1017,2441,3.1,3.9,5.9,7.8,8.6,14.0,22.4,10.8,16.9,6.5,83802,95259
 New York,1029,Queens,Queens 1029,1349,1.3,2.4,12.7,12.8,6.9,13.4,12.5,20.3,7.9,9.7,76806,89749
 New York,1032.01,Queens,Queens 1032.01,2002,17.2,3.8,16.4,9.3,16.1,15.1,9.5,8.1,0.0,4.4,36143,53069
 New York,1032.02,Queens,Queens 1032.02,1920,7.4,4.2,4.1,12.4,17.3,14.2,11.3,17.4,5.0,6.7,54877,86020
 New York,1033,Queens,Queens 1033,1424,1.2,3.9,8.3,8.4,9.3,8.6,13.0,22.2,6.3,18.8,95708,120608
 New York,1039,Queens,Queens 1039,2101,6.1,0.9,3.7,4.5,17.2,14.4,22.8,15.3,12.1,3.0,77136,86510
 New York,1047,Queens,Queens 1047,2606,7.0,5.4,15.8,9.9,6.2,24.8,11.9,9.9,4.4,4.6,53779,64846
 New York,1059,Queens,Queens 1059,1288,7.0,1.4,6.4,6.4,18.2,7.6,10.6,19.7,8.4,14.3,85900,111813
 New York,1072.01,Queens,Queens 1072.01,772,3.6,1.6,6.9,6.1,7.8,14.8,14.5,20.3,13.7,10.8,85147,106181
 New York,1072.02,Queens,Queens 1072.02,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,1085,Queens,Queens 1085,851,4.1,2.1,14.2,5.1,9.2,15.0,15.4,16.0,6.9,12.0,75893,98989
 New York,1093,Queens,Queens 1093,1075,6.0,3.7,5.9,8.0,8.6,8.9,17.8,13.4,10.9,16.8,89353,120088
 New York,1097,Queens,Queens 1097,638,1.1,0.0,2.7,3.6,7.8,15.5,18.8,29.2,6.4,14.9,100208,115998
 New York,1099,Queens,Queens 1099,1108,4.0,3.6,7.9,8.0,12.9,19.0,14.7,14.4,9.7,5.7,66042,84379
 New York,1113,Queens,Queens 1113,784,0.6,2.7,8.8,4.3,5.7,14.3,12.6,21.2,10.7,19.0,104688,129302
 New York,1123,Queens,Queens 1123,762,9.6,2.4,7.5,5.0,7.3,11.2,11.4,21.7,11.4,12.6,90227,110080
 New York,1129,Queens,Queens 1129,836,2.9,3.2,5.7,9.3,3.1,12.9,18.4,18.8,12.2,13.4,89050,110165
 New York,1133,Queens,Queens 1133,628,3.7,1.8,2.7,1.6,11.9,15.4,11.3,24.0,15.8,11.8,101042,111922
 New York,1139,Queens,Queens 1139,1453,8.5,2.5,13.4,2.6,12.7,20.6,12.7,19.8,3.2,4.1,63488,72565
 New York,1141,Queens,Queens 1141,825,1.9,4.8,3.8,5.9,7.0,11.0,11.2,17.5,16.8,20.0,111641,134768
 New York,1147,Queens,Queens 1147,616,1.3,0.0,12.3,2.8,10.6,9.9,22.9,19.2,7.8,13.3,87188,110089
 New York,1151,Queens,Queens 1151,354,1.1,0.0,12.4,5.1,14.4,18.6,14.4,12.7,5.6,15.5,74063,102525
 New York,1155,Queens,Queens 1155,673,6.8,4.8,8.5,11.9,14.7,18.0,13.5,9.5,7.0,5.3,52762,78364
 New York,1157,Queens,Queens 1157,1232,12.7,7.2,13.2,7.1,10.3,15.6,14.1,12.3,5.7,1.9,46500,61588
 New York,1159,Queens,Queens 1159,1329,8.0,4.8,8.2,16.3,7.6,22.7,11.2,15.8,2.0,3.5,57804,65134
 New York,1161,Queens,Queens 1161,1489,24.2,4.2,21.2,10.8,8.9,8.9,6.5,9.9,4.8,0.7,25387,45029
 New York,1163,Queens,Queens 1163,2763,13.9,8.3,17.0,9.2,13.5,8.0,13.2,10.5,2.6,3.9,36038,55985
 New York,1167,Queens,Queens 1167,554,10.1,9.6,10.3,12.1,8.3,21.7,12.3,10.3,2.9,2.5,49000,57860
 New York,1171,Queens,Queens 1171,902,9.3,4.3,10.2,10.2,19.0,21.8,3.8,10.9,4.3,6.2,46250,72334
 New York,1175,Queens,Queens 1175,1889,4.4,4.7,13.6,8.2,10.0,17.5,8.5,17.6,11.5,4.0,63266,81625
 New York,1181,Queens,Queens 1181,611,4.9,2.3,11.5,5.6,6.9,26.5,13.1,10.6,7.7,11.0,64851,88600
 New York,1185,Queens,Queens 1185,675,8.4,3.1,11.6,14.7,18.2,16.1,6.5,12.7,1.9,6.7,45583,65373
 New York,1187,Queens,Queens 1187,744,5.2,7.8,9.8,20.8,14.7,5.1,8.5,16.3,5.2,6.6,43125,72500
 New York,1189,Queens,Queens 1189,677,1.3,3.1,10.9,12.1,14.2,18.3,16.4,15.7,1.8,6.2,64716,85008
 New York,1191,Queens,Queens 1191,978,7.7,4.3,21.2,8.3,18.6,11.9,7.2,16.6,4.4,0.0,37000,54903
 New York,1193,Queens,Queens 1193,708,5.6,10.2,9.3,8.8,17.1,13.3,12.0,13.1,4.2,6.4,49327,71478
 New York,1195,Queens,Queens 1195,410,1.0,0.0,5.6,2.7,24.4,16.6,8.8,20.2,11.2,9.5,74904,97142
 New York,1199,Queens,Queens 1199,484,6.2,1.0,14.5,6.0,15.5,8.9,14.9,20.0,2.9,10.1,64219,84517
 New York,1201,Queens,Queens 1201,425,1.6,9.4,9.9,7.8,23.8,9.9,11.1,16.2,6.4,4.0,46359,69130
 New York,1203,Queens,Queens 1203,435,2.8,5.7,8.5,14.7,8.0,18.6,17.0,15.4,5.7,3.4,63125,77909
 New York,1205,Queens,Queens 1205,1025,15.3,18.4,20.8,4.2,19.1,6.6,5.8,7.8,2.0,0.0,22721,38128
 New York,1207,Queens,Queens 1207,934,4.0,1.1,2.1,7.9,14.5,16.2,15.7,17.6,15.6,5.4,81515,95967
 New York,1211,Queens,Queens 1211,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,1215,Queens,Queens 1215,1278,9.4,3.0,9.9,6.2,10.9,16.8,7.5,20.3,7.4,8.6,65547,87080
 New York,1223,Queens,Queens 1223,1225,0.5,7.3,13.1,1.0,23.0,15.8,5.2,18.9,4.4,10.9,59738,90049
 New York,1227.01,Queens,Queens 1227.01,4443,1.4,6.3,6.8,17.2,10.8,13.7,19.8,11.3,7.6,5.0,65131,85674
 New York,1227.02,Queens,Queens 1227.02,2905,24.4,7.6,13.3,9.4,18.1,17.1,2.3,5.7,1.5,0.7,29795,39601
 New York,1241,Queens,Queens 1241,1271,7.2,1.9,5.5,4.8,12.5,22.1,9.1,13.5,11.2,12.3,67446,100791
 New York,1247,Queens,Queens 1247,1117,8.4,0.6,6.3,11.3,10.2,13.9,7.6,20.8,7.5,13.4,64744,97321
 New York,1257,Queens,Queens 1257,911,7.9,2.3,7.7,14.1,9.1,21.1,8.2,19.2,3.5,6.9,56612,79141
 New York,1265,Queens,Queens 1265,559,10.7,0.9,7.3,15.0,7.5,12.0,10.0,17.7,13.8,5.0,66625,84798
 New York,1267,Queens,Queens 1267,655,12.2,0.0,16.6,5.3,5.5,11.1,10.7,21.2,13.1,4.1,73942,82829
 New York,1277,Queens,Queens 1277,1050,1.0,0.9,7.6,1.0,10.1,9.9,9.4,17.4,14.1,28.6,125625,155557
 New York,1283,Queens,Queens 1283,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,1291.02,Queens,Queens 1291.02,1289,5.0,0.0,2.1,5.0,4.3,15.0,8.9,21.6,15.3,22.9,120240,172412
 New York,1291.03,Queens,Queens 1291.03,1963,7.7,4.0,8.3,7.8,13.9,14.0,10.0,19.0,7.5,7.9,62784,84624
 New York,1291.04,Queens,Queens 1291.04,1868,4.3,0.5,8.2,8.5,5.1,19.8,11.9,22.3,9.5,10.0,81518,106197
 New York,1301,Queens,Queens 1301,1462,6.6,5.5,7.2,2.3,7.6,17.2,10.9,28.6,10.4,3.7,82833,95093
 New York,1333,Queens,Queens 1333,1267,4.9,3.5,3.3,4.3,12.2,13.0,11.8,15.6,13.3,18.0,94764,116394
 New York,1339,Queens,Queens 1339,410,1.0,6.3,2.0,7.6,7.1,9.3,5.9,24.1,22.9,13.9,116250,121018
 New York,1341,Queens,Queens 1341,1066,3.4,2.6,6.3,7.3,7.8,14.5,16.9,17.4,11.5,12.3,85064,103782
 New York,1347,Queens,Queens 1347,3910,7.6,2.2,7.2,9.9,9.8,19.6,11.9,17.1,11.0,3.8,67545,82146
 New York,1367,Queens,Queens 1367,2306,3.1,3.6,6.8,6.9,9.3,23.0,10.4,27.0,7.2,2.8,73026,86575
 New York,1377,Queens,Queens 1377,2443,6.1,2.0,6.1,8.7,12.2,20.8,13.1,15.8,11.0,4.1,67086,84343
 New York,1385.01,Queens,Queens 1385.01,1479,3.7,1.5,4.1,12.2,10.3,13.9,6.3,25.6,14.7,7.7,93287,100411
 New York,1385.02,Queens,Queens 1385.02,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,1399,Queens,Queens 1399,576,0.0,4.0,1.9,7.1,1.7,24.1,8.0,23.1,13.5,16.5,102500,127590
 New York,1403,Queens,Queens 1403,810,1.7,1.7,4.7,2.6,14.6,21.2,16.8,17.8,9.3,9.6,78125,103821
 New York,1409.01,Queens,Queens 1409.01,316,0.0,4.4,4.7,10.4,10.1,8.2,14.2,23.4,15.5,8.9,90000,104275
 New York,1409.02,Queens,Queens 1409.02,868,5.3,1.7,5.6,3.5,7.4,14.1,10.7,24.1,15.7,12.0,101786,115305
 New York,1417,Queens,Queens 1417,1576,3.6,2.5,3.2,6.5,15.4,18.4,12.3,24.9,6.5,6.7,78047,91518
 New York,1429,Queens,Queens 1429,1169,4.6,0.7,6.8,6.6,9.8,18.7,15.5,15.4,14.5,7.3,82552,93393
 New York,1435,Queens,Queens 1435,734,5.0,4.5,2.0,4.5,8.6,18.0,15.0,16.2,7.5,18.7,90833,115201
 New York,1441,Queens,Queens 1441,1186,1.5,3.0,8.1,5.6,5.6,19.3,7.6,25.6,8.9,14.7,92361,112515
 New York,1447,Queens,Queens 1447,913,8.3,2.5,7.1,8.1,8.5,8.3,12.7,25.2,17.2,2.0,90938,88873
 New York,1451.01,Queens,Queens 1451.01,406,9.4,5.4,5.7,4.2,7.6,18.2,10.6,15.0,12.3,11.6,72143,95764
 New York,1451.02,Queens,Queens 1451.02,794,6.2,1.3,6.8,5.2,8.8,12.8,13.0,22.8,10.8,12.3,93793,102405
 New York,1459,Queens,Queens 1459,923,5.4,4.2,1.1,7.4,10.9,18.7,9.6,19.9,9.4,13.2,79083,101829
 New York,1463,Queens,Queens 1463,971,0.8,2.0,4.1,13.0,13.2,18.4,13.7,18.7,4.8,11.2,69386,102331
 New York,1467,Queens,Queens 1467,1271,3.9,3.5,3.7,4.7,10.2,22.0,16.1,26.7,3.9,5.3,80536,87664
 New York,1471,Queens,Queens 1471,1222,0.7,1.5,11.5,11.0,10.5,10.6,15.2,20.6,11.5,6.8,82130,92970
 New York,1479,Queens,Queens 1479,1717,5.8,0.8,9.1,5.3,8.3,16.9,11.6,20.5,10.4,11.3,84507,105527
 New York,1483,Queens,Queens 1483,1071,0.7,0.8,4.6,6.3,10.7,10.8,3.1,23.5,10.1,29.3,130230,168261
 New York,1507.01,Queens,Queens 1507.01,1052,0.0,3.4,3.0,5.3,5.1,9.8,14.3,18.2,25.2,15.7,122656,154589
 New York,1507.02,Queens,Queens 1507.02,1158,0.0,1.8,4.0,7.2,9.4,22.1,13.1,17.3,13.5,11.7,82500,119116
 New York,1529.01,Queens,Queens 1529.01,2637,7.1,1.2,5.2,9.4,6.2,15.2,13.0,25.6,7.0,10.0,89609,95768
 New York,1529.02,Queens,Queens 1529.02,2177,2.2,1.3,4.0,11.6,8.8,21.6,12.9,25.6,9.0,3.0,76750,86689
 New York,1551.01,Queens,Queens 1551.01,1271,0.8,14.7,6.0,10.3,10.3,18.3,14.2,11.6,5.6,8.3,62993,87343
 New York,1551.02,Queens,Queens 1551.02,3608,2.8,1.9,3.7,8.5,5.2,17.8,21.3,28.4,5.6,4.8,85278,94013
 New York,1567,Queens,Queens 1567,255,13.7,17.6,3.1,3.1,6.3,11.0,3.5,17.6,12.9,11.0,63594,88392
 New York,1571.01,Queens,Queens 1571.01,2518,2.1,3.1,4.6,3.5,12.6,10.2,18.6,23.2,14.7,7.4,94420,103885
 New York,1571.02,Queens,Queens 1571.02,569,8.3,1.8,9.3,0.7,9.8,8.6,15.6,24.1,10.0,11.8,87750,125458
 New York,1579.01,Queens,Queens 1579.01,1724,3.9,2.6,1.7,7.1,5.9,16.8,10.7,22.0,12.6,16.8,101250,135772
 New York,1579.02,Queens,Queens 1579.02,1127,0.5,0.0,5.9,5.5,14.2,11.2,5.8,17.4,29.6,9.8,120284,116030
 New York,1579.03,Queens,Queens 1579.03,1293,2.0,2.7,10.8,13.7,10.3,10.2,11.8,15.2,10.4,12.8,76094,91681
 New York,1617,Queens,Queens 1617,1518,1.9,1.3,2.2,4.0,8.6,16.9,15.2,18.4,12.6,18.8,99500,121410
 New York,1621,Queens,Queens 1621,1899,4.9,5.2,2.9,9.2,9.4,23.0,10.3,16.3,12.7,6.1,69710,90456
 New York,9901,Queens,Queens 9901,0,0,0,0,0,0,0,0,0,0,0,0,0
 New York,3,Staten Island,Staten Island 3,1006,5.1,2.8,12.0,7.2,7.1,13.2,19.5,15.5,9.2,8.4,77917,89674
 New York,6,Staten Island,Staten Island 6,1117,11.7,8.2,12.3,7.7,6.7,9.0,10.0,16.6,12.1,5.6,63750,79728
 New York,7,Staten Island,Staten Island 7,2297,27.6,4.6,14.0,3.2,11.4,15.8,6.9,9.3,5.5,1.7,35427,49370
 New York,8,Staten Island,Staten Island 8,1949,4.0,1.3,11.8,8.6,9.7,15.8,18.7,18.4,5.8,5.8,71275,80807
 New York,9,Staten Island,Staten Island 9,680,16.9,2.8,11.3,6.9,8.4,10.6,16.9,17.4,3.4,5.4,53523,70146
 New York,11,Staten Island,Staten Island 11,1167,27.1,2.7,6.3,5.6,14.7,14.7,6.3,6.1,9.9,6.8,45359,67334
 New York,17,Staten Island,Staten Island 17,552,12.7,7.8,15.6,8.2,9.8,11.1,6.2,10.0,9.1,9.8,41750,79138
 New York,18,Staten Island,Staten Island 18,181,0.0,0.0,2.8,0.0,31.5,24.3,18.2,14.9,6.1,2.2,64464,79172
 New York,20.01,Staten Island,Staten Island 20.01,1041,2.7,3.9,5.1,3.7,10.7,15.8,16.9,24.0,11.4,5.8,81377,95690
 New York,20.02,Staten Island,Staten Island 20.02,1266,10.6,5.1,1.3,5.0,7.0,11.6,11.8,22.8,13.3,11.7,96000,106776
 New York,21,Staten Island,Staten Island 21,1382,11.9,6.3,10.5,8.2,10.1,15.3,11.9,16.7,2.4,6.6,56146,71627
 New York,27,Staten Island,Staten Island 27,454,12.6,3.3,29.5,7.5,18.1,15.9,9.5,0.0,0.0,3.7,31087,45064
 New York,29,Staten Island,Staten Island 29,1776,22.8,13.6,15.3,9.9,12.0,7.8,8.6,7.0,1.5,1.6,23657,40960
 New York,33,Staten Island,Staten Island 33,1373,0.6,4.9,6.0,3.7,13.9,10.4,11.3,28.3,12.9,8.1,93906,107158
 New York,36,Staten Island,Staten Island 36,805,1.2,1.5,2.5,9.1,13.3,22.5,11.1,16.5,10.4,11.9,74958,100081
 New York,39,Staten Island,Staten Island 39,1007,6.0,3.2,7.2,3.9,9.4,22.8,17.3,16.4,3.0,10.8,69583,103263
 New York,40,Staten Island,Staten Island 40,4461,31.2,3.2,6.4,11.3,10.0,8.2,8.5,10.3,7.1,3.9,33978,57187
 New York,47,Staten Island,Staten Island 47,935,6.0,5.2,6.1,7.6,9.5,14.0,10.1,15.6,11.0,14.9,76450,106071
 New York,50,Staten Island,Staten Island 50,1420,7.1,5.6,3.7,3.0,16.3,13.0,3.8,23.8,12.3,11.5,79318,109965
 New York,59,Staten Island,Staten Island 59,1181,6.8,4.0,8.0,9.5,12.5,12.7,10.2,14.5,11.7,10.2,71295,103560
 New York,64,Staten Island,Staten Island 64,1173,8.2,4.6,13.0,12.2,11.8,6.8,18.1,9.5,6.6,9.2,52917,87573
 New York,67,Staten Island,Staten Island 67,1029,5.4,1.0,3.1,8.3,7.9,17.3,5.2,16.3,13.5,22.0,106250,140671
 New York,70,Staten Island,Staten Island 70,2606,8.0,1.0,8.1,9.0,7.3,19.3,9.7,17.7,11.3,8.6,69493,91525
 New York,74,Staten Island,Staten Island 74,1615,7.4,3.9,5.4,9.0,9.7,14.0,21.2,12.3,9.7,7.5,76597,85929
 New York,75,Staten Island,Staten Island 75,989,19.7,3.6,6.9,9.8,8.2,9.1,12.2,14.6,6.2,9.7,52531,81164
 New York,77,Staten Island,Staten Island 77,432,17.1,4.4,5.6,3.5,15.0,13.2,17.6,10.2,7.4,6.0,54138,71226
 New York,81,Staten Island,Staten Island 81,1694,15.6,8.7,14.9,8.8,3.3,9.7,16.0,14.7,5.6,2.5,41500,62320
 New York,96.01,Staten Island,Staten Island 96.01,1492,8.4,7.0,6.6,6.3,8.8,14.5,7.8,21.8,8.0,10.8,72262,96541
 New York,96.02,Staten Island,Staten Island 96.02,1261,5.2,2.3,4.2,9.3,6.2,19.0,16.3,21.6,8.1,7.7,85051,95809
 New York,97,Staten Island,Staten Island 97,1555,9.6,3.3,7.0,4.8,12.5,17.2,5.5,16.3,18.6,5.2,64471,93172
 New York,105,Staten Island,Staten Island 105,1699,11.6,6.0,8.1,6.3,10.4,13.7,12.0,14.6,8.1,9.3,70064,89037
 New York,112.01,Staten Island,Staten Island 112.01,1994,2.4,0.6,3.4,14.4,13.8,17.7,10.7,21.5,7.6,7.9,69921,91148
 New York,112.02,Staten Island,Staten Island 112.02,1943,2.1,10.4,9.7,5.8,5.3,9.6,26.8,19.5,5.4,5.6,80669,90363
 New York,114.01,Staten Island,Staten Island 114.01,1316,13.3,16.6,8.7,7.4,10.9,11.6,13.8,11.3,5.9,0.7,41818,55944
 New York,114.02,Staten Island,Staten Island 114.02,1309,5.8,5.3,3.1,6.5,6.7,14.6,12.9,19.8,17.4,7.9,87083,102128
 New York,121,Staten Island,Staten Island 121,1190,2.3,3.9,0.8,5.2,4.7,13.1,17.6,20.5,18.9,12.9,105185,119320
 New York,122,Staten Island,Staten Island 122,1433,2.1,1.5,5.3,7.4,7.0,17.7,15.6,19.5,14.2,9.8,88713,112226
 New York,125,Staten Island,Staten Island 125,959,15.3,1.9,5.1,5.6,11.1,8.3,10.9,20.8,13.3,7.6,79107,91591
 New York,128.04,Staten Island,Staten Island 128.04,1569,2.9,2.5,10.1,4.8,5.6,22.9,17.1,18.2,11.3,4.3,76964,90724
 New York,128.05,Staten Island,Staten Island 128.05,860,0.0,1.7,13.0,9.8,7.7,11.0,24.1,9.9,15.1,7.7,77717,110474
 New York,128.06,Staten Island,Staten Island 128.06,2250,11.0,7.7,12.0,8.2,2.3,19.7,17.8,13.1,3.1,5.1,55232,67120
 New York,132.01,Staten Island,Staten Island 132.01,572,7.2,4.5,6.8,6.1,8.7,10.7,8.4,19.1,12.6,15.9,87000,112638
 New York,132.03,Staten Island,Staten Island 132.03,1910,7.1,2.0,7.1,5.6,6.5,14.7,13.2,22.4,8.0,13.4,84375,105644
 New York,132.04,Staten Island,Staten Island 132.04,1864,2.0,4.6,4.4,2.8,11.6,18.2,19.4,20.1,9.7,7.2,84722,103315
 New York,133.01,Staten Island,Staten Island 133.01,553,48.3,13.2,18.6,7.4,4.3,4.5,1.6,2.0,0.0,0.0,10495,18856
 New York,133.02,Staten Island,Staten Island 133.02,882,24.3,2.0,14.7,2.7,13.8,8.2,16.8,11.1,3.1,3.3,43021,66340
 New York,134,Staten Island,Staten Island 134,1535,7.1,2.9,9.1,3.1,6.6,12.8,13.7,22.9,9.4,12.4,86290,103978
